order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id
8239,5167,P003766,1,753.81,753.81,753.81,0,90.46,0,20,12/25/2025,12/27/2025 0:00,Cancelled,0,
8240,5168,P003107,1,7199.45,7199.45,7199.45,0,575.96,0,150,5/9/2024,5/10/2024 0:00,Completed,0,
8241,5169,P004191,1,8773.15,8150.25,8150.25,7.1,652.02,40.75,200,4/17/2024,4/19/2024 0:00,Completed,1,PC014500
8242,5170,P001222,1,442.53,442.53,442.53,0,53.1,0,20,6/10/2024,6/12/2024 0:00,Completed,0,
8243,5170,P003127,2,14047.35,14047.35,28094.7,0,2247.58,0,200,6/11/2024,6/13/2024 0:00,Completed,0,
8244,5171,P000068,1,685.31,685.31,685.31,0,82.24,0,20,10/23/2023,10/24/2023 0:00,Completed,0,
8245,5171,P002420,1,56.17,56.17,56.17,0,1.69,0,70,10/24/2023,10/26/2023 0:00,Completed,0,
8246,5172,P001343,1,4810.76,4810.76,4810.76,0,384.86,0,100,4/30/2024,5/2/2024 0:00,Completed,0,
8247,5172,P003046,4,85.52,85.52,342.07,0,10.26,0,70,4/30/2024,5/2/2024 0:00,Completed,0,
8248,5172,P003248,2,38.86,38.86,77.72,0,2.33,0,50,5/1/2024,5/3/2024 0:00,Cancelled,0,
8249,5173,P003076,1,94.7,94.7,94.7,0,2.84,0,70,4/6/2023,4/8/2023 0:00,Completed,0,
8250,5174,P003106,1,10948.59,10948.59,10948.59,0,875.89,0,200,7/15/2023,7/17/2023 0:00,Completed,0,
8251,5175,P001703,3,5127.75,5127.75,15383.24,0,1230.66,0,150,1/1/2026,1/3/2026 0:00,Completed,0,
8252,5176,P002548,1,12335.09,12335.09,12335.09,0,986.81,0,200,10/27/2025,10/29/2025 0:00,Completed,0,
8253,5176,P003738,2,169.65,169.65,339.29,0,10.18,0,30,10/26/2025,10/28/2025 0:00,Completed,0,
8254,5177,P004177,1,6067.84,6067.84,6067.84,0,485.43,30.34,200,9/17/2024,9/19/2024 0:00,Completed,0,
8255,5177,P003549,1,5065.72,5065.72,5065.72,0,405.26,0,200,9/16/2024,9/18/2024 0:00,Cancelled,0,
8256,5178,P003342,1,6866.18,6866.18,6866.18,0,549.29,0,200,9/5/2025,9/7/2025 0:00,Cancelled,0,
8257,5178,P001185,1,5788.22,5788.22,5788.22,0,463.06,0,150,9/6/2025,9/8/2025 0:00,Completed,0,
8258,5178,P004013,2,4968.37,4968.37,9936.73,0,794.94,49.68,50,9/7/2025,9/9/2025 0:00,Completed,0,
8259,5179,P002901,3,110.98,110.98,332.95,0,9.99,0,70,12/24/2025,12/26/2025 0:00,Completed,0,
8260,5180,P000801,4,164.66,164.66,658.63,0,19.76,0,70,8/26/2023,8/28/2023 0:00,Cancelled,0,
8261,5181,P000945,1,6678.84,6678.84,6678.84,0,534.31,0,150,6/1/2025,6/2/2025 0:00,Completed,0,
8262,5181,P003857,1,8833.85,8833.85,8833.85,0,706.71,0,150,6/1/2025,6/2/2025 0:00,Completed,0,
8263,5182,P004827,1,271.9,271.9,271.9,0,21.75,1.36,50,1/4/2025,1/6/2025 0:00,Completed,0,
8264,5183,P004439,1,4871.88,4871.88,4871.88,0,389.75,24.36,100,1/11/2025,1/13/2025 0:00,Completed,0,
8265,5184,P002259,1,2313.75,2313.75,2313.75,0,185.1,0,70,2/14/2025,2/15/2025 0:00,Completed,0,
8266,5184,P002727,1,11221.02,11221.02,11221.02,0,897.68,0,200,2/15/2025,2/17/2025 0:00,Cancelled,0,
8267,5184,P004186,1,4795.8,4795.8,4795.8,0,383.66,23.98,150,2/16/2025,2/18/2025 0:00,Completed,0,
8268,5185,P003173,1,35640.37,35640.37,35640.37,0,1782.02,0,50,11/9/2025,11/11/2025 0:00,Completed,0,
8269,5185,P003967,1,4872.25,4872.25,4872.25,0,389.78,24.36,150,11/10/2025,11/11/2025 0:00,Refunded,0,
8270,5186,P004039,1,208.28,208.28,208.28,0,6.25,4.17,70,12/19/2025,12/21/2025 0:00,Completed,0,
8271,5187,P003689,1,56.55,56.55,56.55,0,1.7,0,70,12/19/2025,12/21/2025 0:00,Completed,0,
8272,5187,P001201,2,9226.58,9226.58,18453.16,0,1476.25,0,200,12/19/2025,12/21/2025 0:00,Completed,0,
8273,5188,P002354,1,170.26,170.26,170.26,0,5.11,0,70,4/5/2025,4/7/2025 0:00,Completed,0,
8274,5189,P004049,1,179.08,170.3,170.3,4.9,5.11,3.41,70,9/9/2025,9/11/2025 0:00,Completed,1,
8275,5190,P001336,1,4146.79,4146.79,4146.79,0,331.74,0,50,12/26/2025,12/28/2025 0:00,Completed,0,
8276,5191,P004877,2,404.81,404.81,809.61,0,80.96,4.05,20,1/26/2024,1/28/2024 0:00,Completed,0,
8277,5191,P000228,1,2320.4,2320.4,2320.4,0,232.04,0,30,1/25/2024,1/27/2024 0:00,Completed,0,
8278,5192,P001704,2,7913.78,7913.78,15827.57,0,1266.21,0,150,3/1/2024,3/3/2024 0:00,Completed,0,
8279,5192,P000730,1,106.01,106.01,106.01,0,3.18,0,50,2/29/2024,3/2/2024 0:00,Completed,0,
8280,5193,P000485,2,2493.08,2493.08,4986.16,0,398.89,0,70,12/31/2025,1/1/2026 0:00,Refunded,0,
8281,5193,P001179,2,171.52,171.52,343.03,0,10.29,0,70,12/31/2025,1/2/2026 0:00,Completed,0,
8282,5194,P002526,2,4655.53,4655.53,9311.06,0,744.88,0,100,3/9/2025,3/11/2025 0:00,Completed,0,
8283,5195,P002901,1,162.68,151.78,151.78,6.7,4.55,0,70,11/12/2025,11/13/2025 0:00,Completed,1,
8284,5195,P001610,1,462.69,403.93,403.93,12.7,48.47,0,20,11/12/2025,11/14/2025 0:00,Completed,1,
8285,5195,P004647,1,54.69,49.44,49.44,9.6,1.48,0.99,70,11/12/2025,11/14/2025 0:00,Completed,1,
8286,5196,P000313,1,242.58,242.58,242.58,0,7.28,0,70,9/11/2025,9/12/2025 0:00,Completed,0,
8287,5197,P004423,2,4595.04,4595.04,9190.09,0,459.5,45.95,50,12/24/2025,12/26/2025 0:00,Refunded,0,
8288,5198,P003721,1,16387.48,16387.48,16387.48,0,819.37,0,50,1/10/2025,1/12/2025 0:00,Completed,0,
8289,5198,P003435,1,2077.74,2077.74,2077.74,0,207.77,0,30,1/10/2025,1/12/2025 0:00,Completed,0,
8290,5198,P002805,1,6454.38,6454.38,6454.38,0,516.35,0,100,1/9/2025,1/11/2025 0:00,Refunded,0,
8291,5199,P001496,1,3641.01,3641.01,3641.01,0,364.1,0,30,10/9/2025,10/11/2025 0:00,Completed,0,
8292,5200,P004560,1,324.49,324.49,324.49,0,9.73,6.49,50,1/13/2023,1/15/2023 0:00,Cancelled,0,
8293,5201,P004828,1,8532.92,8532.92,8532.92,0,682.63,42.66,200,7/20/2025,7/22/2025 0:00,Completed,0,
8294,5201,P002275,1,88.09,88.09,88.09,0,2.64,0,50,7/19/2025,7/21/2025 0:00,Completed,0,
8295,5201,P003340,1,14319.43,14319.43,14319.43,0,1145.55,0,200,7/18/2025,7/19/2025 0:00,Completed,0,
8296,5202,P003010,1,13339.18,13339.18,13339.18,0,1067.13,0,200,10/12/2025,10/14/2025 0:00,Completed,0,
8297,5203,P002724,3,10155.96,10155.96,30467.88,0,2437.43,0,150,10/30/2025,11/1/2025 0:00,Completed,0,
8298,5203,P004427,1,17971.01,17971.01,17971.01,0,898.55,89.86,30,10/30/2025,10/31/2025 0:00,Cancelled,0,
8299,5203,P004444,1,8667.61,8667.61,8667.61,0,693.41,43.34,200,10/28/2025,10/30/2025 0:00,Completed,0,
8300,5203,P002412,1,241.23,241.23,241.23,0,7.24,0,70,10/29/2025,10/31/2025 0:00,Completed,0,
8301,5204,P004329,1,2704.08,2704.08,2704.08,0,135.2,13.52,20,7/1/2024,7/3/2024 0:00,Cancelled,0,
8302,5204,P001305,1,4633.97,4633.97,4633.97,0,370.72,0,150,7/2/2024,7/3/2024 0:00,Completed,0,
8303,5204,P004420,1,40277.29,40277.29,40277.29,0,2013.86,201.39,50,7/2/2024,7/4/2024 0:00,Completed,0,
8304,5205,P002459,2,3444.12,3444.12,6888.23,0,688.82,0,30,8/25/2023,8/27/2023 0:00,Completed,0,
8305,5206,P001812,1,3634.52,3634.52,3634.52,0,363.45,0,30,11/25/2025,11/27/2025 0:00,Cancelled,0,
8306,5207,P003689,1,137.32,137.32,137.32,0,4.12,0,70,4/11/2023,4/12/2023 0:00,Completed,0,
8307,5208,P001686,1,1658.62,1469.54,1469.54,11.4,117.56,0,70,11/12/2025,11/14/2025 0:00,Completed,1,
8308,5209,P004638,1,2671.61,2671.61,2671.61,0,213.73,13.36,70,12/11/2024,12/13/2024 0:00,Completed,0,
8309,5209,P000113,3,70.22,70.22,210.65,0,6.32,0,70,12/10/2024,12/12/2024 0:00,Completed,0,
8310,5209,P001707,1,13623.24,13623.24,13623.24,0,1089.86,0,150,12/9/2024,12/11/2024 0:00,Completed,0,
8311,5210,P003204,2,127.11,127.11,254.22,0,7.63,0,70,11/27/2025,11/29/2025 0:00,Completed,0,
8312,5210,P003858,1,5100.33,5100.33,5100.33,0,408.03,0,150,11/27/2025,11/29/2025 0:00,Completed,0,
8313,5211,P002723,1,3641.8,3641.8,3641.8,0,291.34,0,150,4/5/2024,4/7/2024 0:00,Completed,0,
8314,5212,P002552,1,28410.33,28410.33,28410.33,0,1420.52,0,50,10/9/2024,10/11/2024 0:00,Completed,0,
8315,5213,P000419,3,3340.79,3340.79,10022.37,0,1002.24,0,30,7/10/2022,7/12/2022 0:00,Completed,0,
8316,5213,P003353,1,6806.51,6806.51,6806.51,0,544.52,0,100,7/9/2022,7/11/2022 0:00,Completed,0,
8317,5214,P001317,2,14935.99,14935.99,29871.97,0,2389.76,0,150,11/5/2025,11/7/2025 0:00,Completed,0,
8318,5215,P003939,1,3882.23,3882.23,3882.23,0,310.58,19.41,150,12/26/2023,12/27/2023 0:00,Cancelled,0,
8319,5216,P001182,1,3460.79,3460.79,3460.79,0,276.86,0,150,4/6/2025,4/8/2025 0:00,Completed,0,
8320,5216,P004132,1,8109.87,8109.87,8109.87,0,648.79,40.55,200,4/5/2025,4/7/2025 0:00,Completed,0,
8321,5217,P003246,1,173.89,173.89,173.89,0,5.22,0,70,7/26/2025,7/28/2025 0:00,Refunded,0,
8322,5217,P000159,1,606.44,606.44,606.44,0,30.32,0,20,7/26/2025,7/28/2025 0:00,Completed,0,
8323,5218,P001715,3,6730.48,6730.48,20191.43,0,1615.31,0,200,11/23/2025,11/25/2025 0:00,Cancelled,0,
8324,5218,P001049,1,8357.14,8357.14,8357.14,0,668.57,0,200,11/22/2025,11/24/2025 0:00,Cancelled,0,
8325,5219,P002725,3,6888.52,6888.52,20665.56,0,1653.24,0,200,11/16/2022,11/18/2022 0:00,Completed,0,
8326,5220,P004343,2,10113.83,10113.83,20227.67,0,1618.21,101.14,150,6/2/2025,6/4/2025 0:00,Completed,0,
8327,5220,P003008,1,7350.87,7350.87,7350.87,0,588.07,0,200,6/3/2025,6/5/2025 0:00,Completed,0,
8328,5221,P003337,1,2625.14,2625.14,2625.14,0,210.01,0,150,11/5/2025,11/7/2025 0:00,Completed,0,
8329,5222,P003263,1,180.97,180.97,180.97,0,5.43,0,50,4/23/2023,4/25/2023 0:00,Completed,0,
8330,5223,P002737,1,3842.37,3842.37,3842.37,0,307.39,0,150,5/22/2025,5/24/2025 0:00,Completed,0,
8331,5223,P004495,1,418.78,418.78,418.78,0,41.88,2.09,20,5/24/2025,5/25/2025 0:00,Completed,0,
8332,5223,P000423,2,137.68,137.68,275.35,0,8.26,0,50,5/22/2025,5/24/2025 0:00,Completed,0,
8333,5224,P002901,2,180.27,180.27,360.55,0,10.82,0,70,10/5/2024,10/6/2024 0:00,Completed,0,
8334,5224,P001465,2,5159.83,5159.83,10319.66,0,825.57,0,200,10/5/2024,10/7/2024 0:00,Completed,0,
8335,5225,P001030,1,12749.44,12749.44,12749.44,0,637.47,0,100,7/30/2025,8/1/2025 0:00,Completed,0,
8336,5226,P001304,1,13412.63,13412.63,13412.63,0,1073.01,0,200,1/5/2024,1/7/2024 0:00,Completed,0,
8337,5226,P003129,1,9558.04,9558.04,9558.04,0,764.64,0,150,1/6/2024,1/7/2024 0:00,Completed,0,
8338,5227,P002831,2,1830.63,1830.63,3661.25,0,439.35,0,20,8/14/2022,8/16/2022 0:00,Completed,0,
8339,5228,P003133,1,5159.42,5159.42,5159.42,0,412.75,0,200,10/17/2025,10/19/2025 0:00,Completed,0,
8340,5229,P003421,1,4450.95,4450.95,4450.95,0,445.09,0,30,12/6/2022,12/7/2022 0:00,Completed,0,
8341,5230,P000931,1,11760.08,11760.08,11760.08,0,940.81,0,150,8/14/2025,8/16/2025 0:00,Completed,0,
8342,5231,P001059,1,881.85,881.85,881.85,0,70.55,0,50,12/16/2022,12/18/2022 0:00,Completed,0,
8343,5232,P004068,1,825.85,825.85,825.85,0,66.07,4.13,50,9/24/2023,9/25/2023 0:00,Completed,0,
8344,5232,P001722,2,9381.62,9381.62,18763.24,0,1501.06,0,200,9/26/2023,9/28/2023 0:00,Completed,0,
8345,5232,P000503,2,6039.27,6039.27,12078.54,0,966.28,0,150,9/24/2023,9/26/2023 0:00,Completed,0,
8346,5232,P002538,1,3830.13,3830.13,3830.13,0,306.41,0,150,9/26/2023,9/28/2023 0:00,Completed,0,
8347,5233,P004587,1,197.79,197.79,197.79,0,5.93,0.99,70,12/4/2023,12/6/2023 0:00,Completed,0,
8348,5233,P003849,1,7006.64,7006.64,7006.64,0,560.53,0,100,12/6/2023,12/8/2023 0:00,Completed,0,
8349,5233,P000934,1,6840.05,6840.05,6840.05,0,547.2,0,150,12/6/2023,12/8/2023 0:00,Cancelled,0,
8350,5234,P004189,1,9507.01,9507.01,9507.01,0,760.56,47.54,150,8/14/2024,8/16/2024 0:00,Completed,0,
8351,5235,P000318,1,101.3,101.3,101.3,0,3.04,0,70,8/17/2023,8/19/2023 0:00,Completed,0,
8352,5236,P003129,1,7894.15,7894.15,7894.15,0,631.53,0,150,9/2/2024,9/4/2024 0:00,Completed,0,
8353,5237,P002739,1,2016.84,2016.84,2016.84,0,161.35,0,100,1/1/2026,1/3/2026 0:00,Refunded,0,
8354,5237,P002245,1,9116.7,9116.7,9116.7,0,729.34,0,150,1/1/2026,1/3/2026 0:00,Cancelled,0,
8355,5238,P002241,2,12479.36,12479.36,24958.72,0,1996.7,0,150,7/20/2025,7/22/2025 0:00,Completed,0,
8356,5238,P004767,2,117.14,117.14,234.28,0,7.03,1.17,70,7/18/2025,7/20/2025 0:00,Completed,0,
8357,5239,P000788,1,290.69,290.69,290.69,0,8.72,0,70,9/12/2025,9/14/2025 0:00,Completed,0,
8358,5240,P002636,2,5367.53,5367.53,10735.07,0,1073.51,0,30,12/15/2022,12/17/2022 0:00,Completed,0,
8359,5241,P002518,2,7116.33,7116.33,14232.67,0,1138.61,0,150,6/20/2025,6/22/2025 0:00,Completed,0,
8360,5242,P001155,1,1112.34,1112.34,1112.34,0,88.99,0,50,2/11/2025,2/13/2025 0:00,Completed,0,
8361,5242,P003944,1,13566.39,13566.39,13566.39,0,1085.31,67.83,200,2/11/2025,2/13/2025 0:00,Completed,0,
8362,5243,P004538,1,42.56,42.56,42.56,0,1.28,0.85,50,7/5/2023,7/7/2023 0:00,Completed,0,
8363,5244,P000691,2,3997.93,3997.93,7995.87,0,799.59,0,30,11/11/2025,11/13/2025 0:00,Completed,0,
8364,5245,P002542,1,10030.93,10030.93,10030.93,0,802.47,0,200,12/28/2025,12/30/2025 0:00,Completed,0,
8365,5245,P001157,1,12008.91,12008.91,12008.91,0,960.71,0,200,12/29/2025,12/31/2025 0:00,Completed,0,
8366,5246,P002678,1,9694.84,9694.84,9694.84,0,484.74,0,100,12/29/2025,12/31/2025 0:00,Refunded,0,
8367,5246,P004633,2,11231.05,11231.05,22462.1,0,1796.97,112.31,200,12/28/2025,12/30/2025 0:00,Cancelled,0,
8368,5246,P004802,3,1666.11,1666.11,4998.34,0,249.92,24.99,20,12/29/2025,12/31/2025 0:00,Completed,0,
8369,5247,P000657,2,96.17,96.17,192.34,0,5.77,0,30,12/30/2025,12/31/2025 0:00,Completed,0,
8370,5247,P003511,1,3884.56,3884.56,3884.56,0,388.46,0,30,12/31/2025,1/2/2026 0:00,Refunded,0,
8371,5247,P000486,1,4131.03,4131.03,4131.03,0,330.48,0,150,12/29/2025,12/31/2025 0:00,Completed,0,
8372,5247,P003108,1,14024.12,14024.12,14024.12,0,1121.93,0,200,12/30/2025,1/1/2026 0:00,Cancelled,0,
8373,5248,P002280,1,67.62,61.47,61.47,9.1,1.84,0,50,12/14/2024,12/16/2024 0:00,Cancelled,1,
8374,5248,P001703,2,14005.75,12857.28,25714.55,8.2,2057.16,0,150,12/14/2024,12/16/2024 0:00,Completed,1,
8375,5249,P000040,1,231.89,203.14,203.14,12.4,20.31,0,20,10/12/2025,10/14/2025 0:00,Completed,1,PC014501
8376,5249,P001743,1,116.93,113.19,113.19,3.2,3.4,0,70,10/10/2025,10/12/2025 0:00,Completed,1,
8377,5250,P002798,1,135.76,135.76,135.76,0,4.07,0,50,11/9/2024,11/11/2024 0:00,Cancelled,0,
8378,5250,P004228,1,16409.5,16409.5,16409.5,0,820.47,82.05,100,11/11/2024,11/13/2024 0:00,Refunded,0,
8379,5251,P004651,1,89.61,89.61,89.61,0,2.69,0.45,70,8/18/2025,8/19/2025 0:00,Completed,0,
8380,5252,P001535,1,3663.53,3663.53,3663.53,0,293.08,0,150,12/22/2025,12/24/2025 0:00,Completed,0,
8381,5253,P004141,1,3436.63,3436.63,3436.63,0,274.93,17.18,50,12/8/2025,12/10/2025 0:00,Completed,0,
8382,5254,P003086,3,4879.24,4879.24,14637.72,0,1171.02,0,150,12/28/2023,12/30/2023 0:00,Cancelled,0,
8383,5254,P003339,3,6785.69,6785.69,20357.06,0,1628.56,0,200,12/28/2023,12/29/2023 0:00,Cancelled,0,
8384,5255,P001708,1,3046.98,3046.98,3046.98,0,243.76,0,50,6/27/2025,6/29/2025 0:00,Completed,0,
8385,5256,P002068,1,12804.3,12804.3,12804.3,0,1024.34,0,200,8/23/2023,8/25/2023 0:00,Cancelled,0,
8386,5257,P004074,1,2893.46,2893.46,2893.46,0,231.48,14.47,70,1/2/2025,1/3/2025 0:00,Completed,0,
8387,5257,P003962,1,3503.17,3503.17,3503.17,0,280.25,17.52,150,12/31/2024,1/2/2025 0:00,Cancelled,0,
8388,5258,P002117,1,14815.07,14815.07,14815.07,0,1185.21,0,200,8/5/2025,8/7/2025 0:00,Completed,0,
8389,5259,P003846,1,8271.08,8271.08,8271.08,0,661.69,0,150,1/10/2023,1/12/2023 0:00,Completed,0,
8390,5260,P002490,1,5208.33,5208.33,5208.33,0,416.67,0,200,7/19/2025,7/21/2025 0:00,Cancelled,0,
8391,5260,P001341,3,10756.86,10756.86,32270.57,0,2581.65,0,200,7/19/2025,7/21/2025 0:00,Completed,0,
8392,5261,P003252,2,154.18,142.47,284.93,7.6,8.55,0,50,12/12/2022,12/14/2022 0:00,Completed,1,
8393,5262,P002823,1,8070.28,8070.28,8070.28,0,645.62,0,200,8/30/2025,9/1/2025 0:00,Completed,0,
8394,5262,P001728,1,13604.49,13604.49,13604.49,0,1088.36,0,200,8/30/2025,9/1/2025 0:00,Completed,0,
8395,5262,P003747,3,286.37,286.37,859.1,0,25.77,0,70,8/30/2025,9/1/2025 0:00,Completed,0,
8396,5263,P002295,1,123.95,123.95,123.95,0,3.72,0,70,7/4/2025,7/6/2025 0:00,Completed,0,
8397,5264,P003016,2,5278.51,5278.51,10557.01,0,844.56,0,200,8/27/2023,8/29/2023 0:00,Cancelled,0,
8398,5265,P000661,2,179.47,179.47,358.93,0,10.77,0,70,9/13/2022,9/15/2022 0:00,Completed,0,
8399,5266,P002482,2,1287.71,1287.71,2575.42,0,206.03,0,50,5/10/2024,5/12/2024 0:00,Completed,0,
8400,5266,P004775,1,117.82,117.82,117.82,0,3.53,2.36,70,5/12/2024,5/14/2024 0:00,Completed,0,
8401,5266,P001112,1,2248.46,2248.46,2248.46,0,112.42,0,50,5/10/2024,5/12/2024 0:00,Cancelled,0,
8402,5266,P000782,2,74.62,74.62,149.24,0,4.48,0,70,5/12/2024,5/14/2024 0:00,Completed,0,
8403,5267,P001818,1,1140.35,1140.35,1140.35,0,114.04,0,30,11/29/2023,12/1/2023 0:00,Completed,0,
8404,5267,P003732,2,97.12,97.12,194.23,0,5.83,0,30,11/30/2023,12/2/2023 0:00,Completed,0,
8405,5267,P001164,2,9806.99,9806.99,19613.98,0,1569.12,0,200,12/1/2023,12/3/2023 0:00,Completed,0,
8406,5268,P001157,1,5423.35,4669.5,4669.5,13.9,373.56,0,200,12/12/2025,12/14/2025 0:00,Completed,1,PC013330
8407,5268,P001526,2,764.97,684.65,1369.3,10.5,109.54,0,70,12/12/2025,12/13/2025 0:00,Refunded,1,
8408,5269,P003427,1,730.23,730.23,730.23,0,73.02,0,20,7/9/2025,7/10/2025 0:00,Cancelled,0,
8409,5269,P002520,1,5171.18,5171.18,5171.18,0,413.69,0,150,7/8/2025,7/9/2025 0:00,Completed,0,
8410,5269,P003720,1,5920.93,5920.93,5920.93,0,296.05,0,100,7/7/2025,7/9/2025 0:00,Cancelled,0,
8411,5270,P001852,4,14792.12,14792.12,59168.46,0,4733.48,0,200,12/18/2024,12/20/2024 0:00,Refunded,0,
8412,5270,P002741,1,13465.55,13465.55,13465.55,0,1077.24,0,150,12/18/2024,12/20/2024 0:00,Completed,0,
8413,5271,P003342,1,13547.06,13547.06,13547.06,0,1083.77,0,200,9/11/2024,9/13/2024 0:00,Completed,0,
8414,5271,P003614,1,628.93,628.93,628.93,0,62.89,0,30,9/12/2024,9/14/2024 0:00,Refunded,0,
8415,5271,P001319,4,5212.93,5212.93,20851.73,0,1668.14,0,100,9/12/2024,9/13/2024 0:00,Completed,0,
8416,5272,P000485,3,1147.11,1147.11,3441.32,0,275.31,0,70,8/18/2025,8/20/2025 0:00,Completed,0,
8417,5273,P001865,3,10013.16,10013.16,30039.47,0,2403.16,0,200,11/5/2025,11/6/2025 0:00,Completed,0,
8418,5274,P002490,1,12024.93,12024.93,12024.93,0,961.99,0,200,12/23/2025,12/25/2025 0:00,Completed,0,
8419,5275,P002508,1,12045.65,12045.65,12045.65,0,963.65,0,200,10/16/2025,10/18/2025 0:00,Completed,0,
8420,5275,P000561,1,262.39,262.39,262.39,0,31.49,0,20,10/16/2025,10/18/2025 0:00,Completed,0,
8421,5275,P001890,1,5636.49,5636.49,5636.49,0,281.82,0,100,10/18/2025,10/20/2025 0:00,Completed,0,
8422,5276,P004809,1,12397.37,12397.37,12397.37,0,619.87,61.99,100,12/21/2025,12/23/2025 0:00,Completed,0,
8423,5277,P003944,2,11007.05,11007.05,22014.09,0,1761.13,110.07,200,9/29/2024,10/1/2024 0:00,Completed,0,
8424,5278,P001546,4,37143.69,37143.69,148574.75,0,7428.74,0,50,10/28/2025,10/30/2025 0:00,Completed,0,
8425,5278,P001326,1,9055.66,9055.66,9055.66,0,724.45,0,200,10/28/2025,10/30/2025 0:00,Completed,0,
8426,5279,P004387,3,75.12,75.12,225.37,0,6.76,1.13,70,12/22/2025,12/24/2025 0:00,Completed,0,
8427,5280,P003029,1,123.8,123.8,123.8,0,3.71,0,50,8/26/2025,8/28/2025 0:00,Completed,0,
8428,5281,P001850,2,12908.38,12908.38,25816.77,0,2065.34,0,200,6/18/2024,6/20/2024 0:00,Completed,0,
8429,5282,P004822,1,5564.76,5564.76,5564.76,0,445.18,27.82,150,9/21/2025,9/23/2025 0:00,Refunded,0,
8430,5283,P000397,4,4977.84,4977.84,19911.37,0,1991.14,0,30,3/8/2024,3/9/2024 0:00,Completed,0,
8431,5284,P004104,1,15935.7,15935.7,15935.7,0,796.78,79.68,50,6/29/2025,7/1/2025 0:00,Completed,0,
8432,5285,P000644,1,82.32,74.99,74.99,8.9,2.25,0,30,12/14/2025,12/16/2025 0:00,Completed,1,PC013457
8433,5286,P004549,3,107.28,107.28,321.84,0,9.66,6.44,70,12/22/2023,12/23/2023 0:00,Completed,0,
8434,5287,P004549,1,161,148.12,148.12,8,4.44,2.96,70,12/12/2025,12/14/2025 0:00,Cancelled,1,
8435,5287,P000808,1,187.22,174.68,174.68,6.7,5.24,0,70,12/12/2025,12/13/2025 0:00,Completed,1,
8436,5288,P002261,1,7752.49,7752.49,7752.49,0,620.2,0,150,3/17/2024,3/18/2024 0:00,Completed,0,
8437,5289,P004649,1,221.43,221.43,221.43,0,6.64,4.43,70,7/7/2023,7/9/2023 0:00,Cancelled,0,
8438,5289,P003979,1,232.51,232.51,232.51,0,27.9,1.16,20,7/8/2023,7/10/2023 0:00,Completed,0,
8439,5290,P004533,1,163.62,163.62,163.62,0,4.91,0.82,70,11/17/2025,11/19/2025 0:00,Completed,0,
8440,5290,P002481,1,4551.23,4551.23,4551.23,0,364.1,0,50,11/16/2025,11/18/2025 0:00,Completed,0,
8441,5291,P004704,1,10572.02,10572.02,10572.02,0,845.76,52.86,200,2/3/2022,2/5/2022 0:00,Completed,0,
8442,5291,P000395,1,485.59,485.59,485.59,0,48.56,0,20,2/4/2022,2/6/2022 0:00,Completed,0,
8443,5292,P002720,3,5556.15,5556.15,16668.45,0,1333.48,0,150,7/26/2025,7/28/2025 0:00,Cancelled,0,
8444,5292,P000198,2,1707.86,1707.86,3415.73,0,341.57,0,30,7/25/2025,7/26/2025 0:00,Completed,0,
8445,5293,P002603,1,1296.26,1296.26,1296.26,0,155.55,0,20,10/4/2023,10/6/2023 0:00,Completed,0,
8446,5294,P001390,1,6437.04,6437.04,6437.04,0,321.85,0,100,11/25/2025,11/27/2025 0:00,Completed,0,
8447,5295,P002566,1,18368.5,18368.5,18368.5,0,918.42,0,100,9/4/2024,9/6/2024 0:00,Completed,0,
8448,5296,P002495,1,2266.41,2266.41,2266.41,0,181.31,0,70,12/21/2025,12/22/2025 0:00,Completed,0,
8449,5296,P002812,1,6602.71,6602.71,6602.71,0,528.22,0,150,12/22/2025,12/24/2025 0:00,Completed,0,
8450,5297,P003904,1,510.82,510.82,510.82,0,61.3,0,20,10/13/2025,10/15/2025 0:00,Completed,0,
8451,5297,P000064,1,10600.26,10600.26,10600.26,0,848.02,0,200,10/13/2025,10/15/2025 0:00,Cancelled,0,
8452,5297,P004106,1,1603.46,1603.46,1603.46,0,80.17,8.02,20,10/13/2025,10/15/2025 0:00,Cancelled,0,
8453,5298,P001299,3,7066.55,7066.55,21199.65,0,1059.98,0,100,4/30/2024,5/2/2024 0:00,Completed,0,
8454,5299,P003739,1,132.37,124.69,124.69,5.8,3.74,0,70,12/12/2024,12/14/2024 0:00,Completed,1,
8455,5299,P000205,1,951.31,815.28,815.28,14.3,81.53,0,30,12/14/2024,12/16/2024 0:00,Completed,1,
8456,5300,P001044,1,7246.95,7246.95,7246.95,0,579.76,0,200,12/20/2025,12/22/2025 0:00,Completed,0,
8457,5301,P003084,1,5797.22,5797.22,5797.22,0,463.78,0,200,1/15/2024,1/17/2024 0:00,Completed,0,
8458,5302,P000489,1,5657.96,5657.96,5657.96,0,452.64,0,150,12/26/2022,12/27/2022 0:00,Completed,0,
8459,5302,P000625,1,138.67,138.67,138.67,0,4.16,0,70,12/26/2022,12/27/2022 0:00,Completed,0,
8460,5303,P003146,4,1444.94,1444.94,5779.75,0,577.97,0,30,5/14/2025,5/16/2025 0:00,Cancelled,0,
8461,5303,P001681,2,11965.12,11965.12,23930.25,0,1914.42,0,200,5/15/2025,5/17/2025 0:00,Completed,0,
